saturationHsv;hueHsv;valueHsv;saturationHsi;hueHsi;intensityHsi
156.7357367475292;185.03807277628033;143.42261904761904;0.15001539885997772;3.9341368675231934;0.6342437267303467
146.2875939221907;173.01686425112706;132.73451327433628;0.15488748252391815;3.803907632827759;0.5909006595611572
152.72986061894636;180.08410111032364;138.91099692889205;0.15334634482860565;0.0;0.616633951663971
146.2875939221907;173.01686425112706;132.73451327433628;0.15488748252391815;3.803907632827759;0.5909006595611572
152.72986061894636;180.08410111032364;138.91099692889205;0.15334634482860565;0.0;0.616633951663971
